Name,Code,Price,PER,PBR,PSR,Year
하이록코리아,013030,"12,100",15.39,0.47,1.19,2020
하이비젼시스템,126700,"12,800",20.79,1.44,1.23,2020
하츠,066130,"7,200",NAN,NAN,NAN,2020
한국기업평가,034950,"93,800",NAN,NAN,NAN,2020
한국정보공학,039740,"3,185",NAN,NAN,NAN,2020
한네트,052600,"7,200",NAN,NAN,NAN,2020
한라IMS,092460,"6,480",NAN,NAN,NAN,2020
한양이엔지,045100,"13,250",NAN,NAN,NAN,2020
한프,066110,480,NAN,NAN,NAN,2020
해성산업,034810,"10,800",NAN,NAN,NAN,2020
해성옵틱스,076610,"1,560",NAN,NAN,NAN,2020
행남사,008800,"1,770",NAN,NAN,NAN,2020
홈센타홀딩스,060560,"1,265",NAN,NAN,NAN,2020
힘스,238490,"12,900",NAN,NAN,NAN,2020
